8901.000000 0.000500
8902.000000 0.001600
8903.000000 0.000300
8904.000000 0.000000
8905.000000 0.000000
8906.000000 0.000000
8907.000000 0.000700
8908.000000 0.000000
8909.000000 0.000000
8910.000000 0.000300
8911.000000 0.000300
8912.000000 0.000000
8913.000000 0.000900
8914.000000 0.000000
8915.000000 0.000700
8916.000000 0.000000
8917.000000 0.000000
8918.000000 0.000000
8919.000000 0.000000
8920.000000 0.000300
8921.000000 0.000000
8922.000000 0.000000
8923.000000 0.000500
8924.000000 0.000000
8925.000000 0.000000
8926.000000 0.000000
8927.000000 0.000300
8928.000000 0.000000
8929.000000 0.000700
8930.000000 0.001100
8931.000000 0.000000
8932.000000 0.000000
8933.000000 0.000600
8934.000000 0.000000
8935.000000 0.000400
8936.000000 0.000200
8937.000000 0.000000
8938.000000 0.000700
8939.000000 0.000000
8940.000000 0.001400
8941.000000 0.000500
8942.000000 0.000100
8943.000000 0.000000
8944.000000 0.000000
8945.000000 0.000000
8946.000000 0.000500
8947.000000 0.000000
8948.000000 0.000300
8949.000000 0.001200
8950.000000 0.000800
8951.000000 0.000700
8952.000000 0.000000
8953.000000 0.001900
8954.000000 0.000500
8955.000000 0.000000
8956.000000 0.000000
8957.000000 0.000900
8958.000000 0.000100
8959.000000 0.000000
8960.000000 0.000000
8961.000000 0.000300
8962.000000 0.000000
8963.000000 0.000000
8964.000000 0.000900
8965.000000 0.000300
8966.000000 0.000000
8967.000000 0.000800
8968.000000 0.000000
8969.000000 0.000000
8970.000000 0.000000
8971.000000 0.000000
8972.000000 0.000000
8973.000000 0.000000
8974.000000 0.000000
8975.000000 0.002100
8976.000000 0.000000
8977.000000 0.000400
8978.000000 0.000000
8979.000000 0.000000
8980.000000 0.001800
8981.000000 0.000900
8982.000000 0.000000
8983.000000 0.000000
8984.000000 0.001400
8985.000000 0.000000
8986.000000 0.000000
8987.000000 0.002100
8988.000000 0.000600
8989.000000 0.000000
8990.000000 0.001600
8991.000000 0.002000
8992.000000 0.001900
8993.000000 0.001100
8994.000000 0.001600
8995.000000 0.000800
8996.000000 0.001400
8997.000000 0.001700
8998.000000 0.003900
8999.000000 0.001900
9000.000000 0.003500
9001.000000 0.003100
9002.000000 0.002600
9003.000000 0.003600
9004.000000 0.003400
9005.000000 0.004500
9006.000000 0.004300
9007.000000 0.006700
9008.000000 0.007400
9009.000000 0.010300
9010.000000 0.012400
9011.000000 0.013200
9012.000000 0.018300
9013.000000 0.023200
9014.000000 0.027100
9015.000000 0.032300
9016.000000 0.039200
9017.000000 0.048800
9018.000000 0.060600
9019.000000 0.075200
9020.000000 0.084000
9021.000000 0.102100
9022.000000 0.118100
9023.000000 0.139300
9024.000000 0.157500
9025.000000 0.185200
9026.000000 0.211900
9027.000000 0.237600
9028.000000 0.254500
9029.000000 0.272000
9030.000000 0.290900
9031.000000 0.311800
9032.000000 0.320100
9033.000000 0.327500
9034.000000 0.334800
9035.000000 0.339500
9036.000000 0.333300
9037.000000 0.340200
9038.000000 0.337500
9039.000000 0.335000
9040.000000 0.338400
9041.000000 0.334100
9042.000000 0.335500
9043.000000 0.338400
9044.000000 0.334500
9045.000000 0.339500
9046.000000 0.334600
9047.000000 0.340500
9048.000000 0.335500
9049.000000 0.334800
9050.000000 0.338700
9051.000000 0.333000
9052.000000 0.338100
9053.000000 0.339400
9054.000000 0.339200
9055.000000 0.344500
9056.000000 0.334400
9057.000000 0.341600
9058.000000 0.340700
9059.000000 0.344600
9060.000000 0.335000
9061.000000 0.336300
9062.000000 0.336000
9063.000000 0.340800
9064.000000 0.335200
9065.000000 0.333900
9066.000000 0.334300
9067.000000 0.334500
9068.000000 0.334500
9069.000000 0.340300
9070.000000 0.338600
9071.000000 0.333600
9072.000000 0.333900
9073.000000 0.335600
9074.000000 0.336000
9075.000000 0.339500
9076.000000 0.331800
9077.000000 0.333300
9078.000000 0.336200
9079.000000 0.336300
9080.000000 0.335900
9081.000000 0.333800
9082.000000 0.328900
9083.000000 0.331900
9084.000000 0.333900
9085.000000 0.336700
9086.000000 0.336100
9087.000000 0.332900
9088.000000 0.338600
9089.000000 0.324800
9090.000000 0.332000
9091.000000 0.329200
9092.000000 0.328200
9093.000000 0.333600
9094.000000 0.327600
9095.000000 0.330700
9096.000000 0.333600
9097.000000 0.335600
9098.000000 0.324800
9099.000000 0.331000
9100.000000 0.334000
9101.000000 0.330100
9102.000000 0.326000
9103.000000 0.328800
9104.000000 0.328500
9105.000000 0.329100
9106.000000 0.332100
9107.000000 0.329900
9108.000000 0.317900
9109.000000 0.326400
9110.000000 0.326000
9111.000000 0.323900
9112.000000 0.327200
9113.000000 0.323100
9114.000000 0.322400
9115.000000 0.324900
9116.000000 0.321100
9117.000000 0.322800
9118.000000 0.324800
9119.000000 0.326400
9120.000000 0.316500
9121.000000 0.312300
9122.000000 0.324500
9123.000000 0.320100
9124.000000 0.316400
9125.000000 0.322400
9126.000000 0.316800
9127.000000 0.321900
9128.000000 0.319000
9129.000000 0.313600
9130.000000 0.314000
9131.000000 0.325300
9132.000000 0.319100
9133.000000 0.314300
9134.000000 0.315000
9135.000000 0.321900
9136.000000 0.311100
9137.000000 0.320200
9138.000000 0.321100
9139.000000 0.315400
9140.000000 0.313400
9141.000000 0.313200
9142.000000 0.314200
